COMPANYID,RELATIONNO,CASENO,PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,RELATIONTYPE,LAG,LOCATIONCODE,LOCATIONTYPE
,,,6051,E63DP634,E63DP434,,,63D,new relation
,,,6052,E63EP235,E63EP635,,,63E,new relation
,,,6053,E63FP236,E63FP636,,,63F,new relation
,,,6054,E63FP636,E63FP436,,,63F,new relation
,,,6055,E63GP237,E63GP637,,,63G,new relation
,,,6056,E63GP637,E63GP437,,,63G,new relation
,,,6057,E63HP238,E63HP638,,,63H,new relation
,,,6058,E63HP638,E63HP438,,,63H,new relation
,,,6059,E80AP801,E80AP822,,,80A,new relation
,,,6060,E80AP822,E80AP832,,,80A,new relation
,,,6061,E80AP832,E80AP802,,,80A,new relation
,,,6062,E80BP823,E80BP833,,,80B,new relation
,,,6063,E80BP833,E80BP803,,,80B,new relation
,,,6064,E80CP824,E80CP834,,,80C,new relation
,,,6065,E80CP834,E80CP825,,,80C,new relation
,,,6066,E80CP825,E80CP835,,,80C,new relation
,,,6067,E80CP835,E80CP804,,,80C,new relation
,,,6068,E80DP826,E80DP836,,,80D,new relation
,,,6069,E80DP836,E80DP805,,,80D,new relation
,,,6070,E80DP805,E80DP811,,,80D,new relation
,,,6071,E80DP811,E80DP812,,,80D,new relation
,,,6072,E80DP812,E80DP8X1,,,80D,new relation
,,,6073,E90AP921,E90AP931,,,90A,new relation
,,,6074,E90AP931,E90AP922,,,90A,new relation
,,,6075,E90AP922,E90AP932,,,90A,new relation
,,,6076,E90AP932,E90AP923,,,90A,new relation
,,,6077,E90AP923,E90AP933,,,90A,new relation
,,,6078,E90AP933,E90AP904,,,90A,new relation
,,,6079,E90AP904,E90AP905,,,90A,new relation
,,,6080,E90AP905,E90AP981,,,90A,new relation
,,,6081,E90AP981,E90AP991,,,90A,new relation
,,,6082,E90AP991,E90AP906,,,90A,new relation
,,,6083,E90AP906,E90AP9X1,,,90A,new relation
,,,6084,E91AP941,E91AP951,,,91A,new relation
,,,6085,E91AP951,E91AP942,,,91A,new relation
,,,6086,E91AP942,E91AP952,,,91A,new relation
,,,6087,E91AP952,E91AP913,,,91A,new relation
,,,6088,E91AP913,E91AP914,,,91A,new relation
,,,6089,E91AP914,E91AP910,,,91A,new relation
,,,6090,E733D733,E62CD62C,,,62C,new relation
,,,6091,E104D104,M/E,,,M/E,new relation
,,,6092,E50FD50F,E50GD50G,,,50G,new relation
,,,6093,E50GD50G,E50HD50H,,,50H,new relation
,,,6094,E20JD20J,E20KD20K,,,20K,new relation
,,,6095,E20KD20K,E20LD20L,,,20L,new relation
,,,6096,E20LD20L,E20MD20M,,,20M,new relation
,,,6097,E20MD20M,E20ND20N,,,20N,new relation
,,,6098,E50HD50H,E20JD20J,,,20J,new relation
,,,6099,E206D206,E207D207,,,207,new relation
,,,6100,E207D207,E727D727,,,727,new relation
,,,6101,E208D208,E20JD20J,,,20J,new relation
,,,6102,E208D208,E728D728,,,728,new relation
,,,6103,E207D207,E208D208,,,208,new relation
,,,6104,E11AD11A,E104D104,,,104,new relation
,,,6105,E11AD11A,E22AD22A,,,22A,new relation
,,,6106,E50CD50C,E50DD50D,,,50D,new relation
,,,6107,E203D203,E204D204,,,204,new relation
,,,6108,E204D204,E724D724,,,724,new relation
,,,6109,E80AD80A,E80BD80B,,,80B,new relation
,,,6110,E80BD80B,E80CD80C,,,80C,new relation
,,,6111,E80CD80C,E80DD80D,,,80D,new relation
,,,6112,E80DD80D,L/C,,,L/C,new relation
,,,6113,E91AD91A,L/C,,,L/C,new relation
,,,6114,E998D998,L/C,,,L/C,new relation
,,,6115,E204D204,E205D205,,,205,new relation
,,,6116,E205D205,E206D206,,,206,new relation
,,,6117,E206D206,E726D726,,,726,new relation
,,,6118,E205D205,E725D725,,,725,new relation
,,,6119,E50DD50D,E50ED50E,,,50E,new relation
,,,6120,E50ED50E,E50FD50F,,,50F,new relation
,,,6121,E107D107,E10FD10F,,,10F,new relation
,,,6122,E105D105,E12ED12E,,,12E,new relation
,,,6123,E10FD10F,E90AD90A,,,90A,new relation
,,,6124,E20ND20N,E80AD80A,,,80A,new relation
,,,6125,E203D203,E723D723,,,723,new relation
,,,6126,E50AD50A,E50BD50B,,,50B,new relation
,,,6127,E50CD50C,E50BD50B,,,50B,new relation
,,,6128,E11HD11H,E107D107,,,107,new relation
,,,6129,E11HD11H,F/S,,,F/S,new relation
,,,6130,E11HD11H,E91AD91A,,,91A,new relation
,,,6131,E12DD12D,E13DD13D,,,13D,new relation
,,,6132,E12ED12E,E13ED13E,,,13E,new relation
,,,6133,E22AD22A,E23AD23A,,,23A,new relation
,,,6134,E22BD22B,E23BD23B,,,23B,new relation
,,,6135,E622D622,E632D632,,,632,new relation
,,,6136,E62AD62A,E63AD63A,,,63A,new relation
,,,6137,E62CD62C,E63CD63C,,,63C,new relation
,,,6138,E62DD62D,E63DD63D,,,63D,new relation
,,,6139,E62ED62E,E63ED63E,,,63E,new relation
,,,6140,E62FD62F,E63FD63F,,,63F,new relation
,,,6141,E63GD63G,E50GD50G,,,50G,new relation
,,,6142,E63HD63H,E50HD50H,,,50H,new relation
,,,6143,E63FD63F,E62GD62G,,,62G,new relation
,,,6144,E63GD63G,E62HD62H,,,62H,new relation
,,,6145,E737D737,E62GD62G,,,62G,new relation
,,,6146,E738D738,E62HD62H,,,62H,new relation
,,,6147,E63DD63D,E50DD50D,,,50D,new relation
,,,6148,E734D734,E62DD62D,,,62D,new relation
,,,6149,E632D632,E50BD50B,,,50B,new relation
,,,6150,E632D632,E62AD62A,,,62A,new relation
,,,6151,E735D735,E62ED62E,,,62E,new relation
,,,6152,E736D736,E62FD62F,,,62F,new relation
,,,6153,E63ED63E,E50ED50E,,,50E,new relation
,,,6154,E63FD63F,E50FD50F,,,50F,new relation
,,,6155,E63DD63D,E62ED62E,,,62E,new relation
,,,6156,E63ED63E,E62FD62F,,,62F,new relation
,,,6157,E63CD63C,E62DD62D,,,62D,new relation
,,,6158,E13DD13D,E105D105,,,105,new relation
,,,6159,E63AD63A,E12DD12D,,,12D,new relation
,,,6160,E63AD63A,E50AD50A,,,50A,new relation
,,,6161,E63CD63C,E50CD50C,,,50C,new relation
,,,6162,E63CD63C,E622D622,,,622,new relation
,,,6163,E23BD23B,E622D622,,,622,new relation
,,,6164,E13ED13E,E50AD50A,,,50A,new relation
,,,6165,E13ED13E,E107D107,,,107,new relation
,,,6166,E23AD23A,E22BD22B,,,22B,new relation
,,,6167,E23AD23A,E62AD62A,,,62A,new relation
,,,6168,E13ED13E,E11HD11H,,,11H,new relation
,,,6169,E23BD23B,E203D203,,,203,new relation
,,,6170,E62GD62G,E63GD63G,,,63G,new relation
,,,6171,E62HD62H,E63HD63H,,,63H,new relation
,,,6172,E723D723,E733D733,,,733,new relation
,,,6173,E724D724,E734D734,,,734,new relation
,,,6174,E725D725,E735D735,,,735,new relation
,,,6175,E726D726,E736D736,,,736,new relation
,,,6176,E727D727,E737D737,,,737,new relation
,,,6177,E728D728,E738D738,,,738,new relation
,,,5467,Z104ZBR0,E104D104,,,104,new relation
,,,5468,P203BP00,E203D203,,,203,new relation
,,,5469,P204BP00,E204D204,,,204,new relation
,,,5470,P205BP00,E205D205,,,205,new relation
,,,5471,P206BP00,E206D206,,,206,new relation
,,,5472,P207BP00,E207D207,,,207,new relation
,,,5473,P208BP00,E208D208,,,208,new relation
,,,5474,P622BP01,E622D622,,,622,new relation
,,,5475,P632BP01,E632D632,,,632,new relation
,,,5476,W723GA00,E723D723,,,723,new relation
,,,5477,W724GA00,E724D724,,,724,new relation
,,,5478,W725GA00,E725D725,,,725,new relation
,,,5479,W726GA00,E726D726,,,726,new relation
,,,5480,W727GA00,E727D727,,,727,new relation
,,,5481,W728GA00,E728D728,,,728,new relation
,,,5482,W733GA00,E733D733,,,733,new relation
,,,5483,W734GA00,E734D734,,,734,new relation
,,,5484,W735GA00,E735D735,,,735,new relation
,,,5485,W736GA00,E736D736,,,736,new relation
,,,5486,W737GA00,E737D737,,,737,new relation
,,,5487,W738GA00,E738D738,,,738,new relation
,,,5488,P998BP00,E998D998,,,998,new relation
,,,5511,Z105ZBR0,E105P105,,,105,new relation
,,,5512,Z107ZBR0,E107P107,,,107,new relation
,,,5515,T105O000,A105O000,,,105,new relation
,,,5516,T107O000,A107O000,,,107,new relation
,,,5517,A105O000,E105D105,,,105,new relation
,,,5518,A107O000,E107D107,,,107,new relation
,,,5521,W108GL00,E10FP108,,,108,new relation
,,,5522,W109GL00,E10FP109,,,109,new relation
,,,5523,Z171ZBR0,E11AP171,,,171,new relation
,,,5524,Z161ZBR0,E11AP161,,,161,new relation
,,,5525,Z111ZBR0,E11HP111,,,111,new relation
,,,5526,Z113ZBR0,E11HP113,,,113,new relation
,,,5527,W123GL00,E12DP123,,,123,new relation
,,,5528,W143GL00,E12DP143,,,143,new relation
,,,5529,W106GL00,E12EP106,,,106,new relation
,,,5530,W124GL00,E12EP124,,,124,new relation
,,,5531,W144GL00,E12EP144,,,144,new relation
,,,5532,Z125ZBR0,E12EP125,,,125,new relation
,,,5533,Z145ZBR0,E12EP145,,,145,new relation
,,,5534,Z133ZBR0,E13DP133,,,133,new relation
,,,5535,Z153ZBR0,E13DP153,,,153,new relation
,,,5536,W134GL00,E13EP134,,,134,new relation
,,,5537,Z154ZBR0,E13EP154,,,154,new relation
,,,5538,Z135ZBR0,E13EP135,,,135,new relation
,,,5539,Z155ZBR0,E13EP155,,,155,new relation
,,,5540,P209BP00,E20JP209,,,209,new relation
,,,5541,W729GA00,E20JP729,,,729,new relation
,,,5542,W739GA00,E20JP739,,,739,new relation
,,,5543,Z239ZBR0,E20JP239,,,239,new relation
,,,5544,Z229ZBR0,E20JP229,,,229,new relation
,,,5545,P639BP01,E20JP639,,,639,new relation
,,,5546,P629BP01,E20JP629,,,629,new relation
,,,5547,P211BP00,E20KP211,,,211,new relation
,,,5548,W741GA00,E20KP741,,,741,new relation
,,,5549,W751GA00,E20KP751,,,751,new relation
,,,5550,Z251ZBR0,E20KP251,,,251,new relation
,,,5551,Z241ZBR0,E20KP241,,,241,new relation
,,,5552,W451GA00,E20KP451,,,451,new relation
,,,5553,W441GA00,E20KP441,,,441,new relation
,,,5554,P651BP01,E20KP651,,,651,new relation
,,,5555,P641BP01,E20KP641,,,641,new relation
,,,5556,P212BP00,E20LP212,,,212,new relation
,,,5557,W742GA00,E20LP742,,,742,new relation
,,,5558,W752GA00,E20LP752,,,752,new relation
,,,5559,Z252ZBR0,E20LP252,,,252,new relation
,,,5560,Z242ZBR0,E20LP242,,,242,new relation
,,,5561,W452GA00,E20LP452,,,452,new relation
,,,5562,W442GA00,E20LP442,,,442,new relation
,,,5563,P652BP01,E20LP652,,,652,new relation
,,,5564,P642BP01,E20LP642,,,642,new relation
,,,5565,P253BP00,E20MP253,,,253,new relation
,,,5566,P243BP00,E20MP243,,,243,new relation
,,,5567,P293BP01,E20MP293,,,293,new relation
,,,5568,P283BP01,E20MP283,,,283,new relation
,,,5569,W743GA00,E20MP743,,,743,new relation
,,,5570,W753GA00,E20MP753,,,753,new relation
,,,5571,W443GA00,E20MP443,,,443,new relation
,,,5572,W453GA00,E20MP453,,,453,new relation
,,,5573,P643BP01,E20MP643,,,643,new relation
,,,5574,P653BP01,E20MP653,,,653,new relation
,,,5575,P254BP00,E20NP254,,,254,new relation
,,,5576,P244BP00,E20NP244,,,244,new relation
,,,5577,P294BP01,E20NP294,,,294,new relation
,,,5578,P284BP01,E20NP284,,,284,new relation
,,,5579,W754GA00,E20NP754,,,754,new relation
,,,5580,W744GA00,E20NP744,,,744,new relation
,,,5581,P654BP01,E20NP654,,,654,new relation
,,,5582,P644BP01,E20NP644,,,644,new relation
,,,5583,P221BP00,E22AP221,,,221,new relation
,,,5584,P261BP01,E22AP261,,,261,new relation
,,,5585,W721GL00,E22AP721,,,721,new relation
,,,5586,P421BP00,E22AP421,,,421,new relation
,,,5587,P222BP00,E22BP222,,,222,new relation
,,,5588,W722GA00,E22BP722,,,722,new relation
,,,5589,P262BP01,E22BP262,,,262,new relation
,,,5590,P231BP00,E23AP231,,,231,new relation
,,,5591,P271BP01,E23AP271,,,271,new relation
,,,5592,W731GL00,E23AP731,,,731,new relation
,,,5593,P431BP00,E23AP431,,,431,new relation
,,,5594,P232BP00,E23BP232,,,232,new relation
,,,5595,W732GA00,E23BP732,,,732,new relation
,,,5596,P272BP01,E23BP272,,,272,new relation
,,,5597,Z521ZBR0,E50AP521,,,521,new relation
,,,5598,Z531ZBR0,E50AP531,,,531,new relation
,,,5599,Z522ZBR0,E50BP522,,,522,new relation
,,,5600,Z532ZBR0,E50BP532,,,532,new relation
,,,5601,Z523ZBR0,E50CP523,,,523,new relation
,,,5602,Z533ZBR0,E50CP533,,,533,new relation
,,,5603,Z524ZBR0,E50DP524,,,524,new relation
,,,5604,Z534ZBR0,E50DP534,,,534,new relation
,,,5605,Z525ZBR0,E50EP525,,,525,new relation
,,,5606,Z535ZBR0,E50EP535,,,535,new relation
,,,5607,Z526ZBR0,E50FP526,,,526,new relation
,,,5608,Z536ZBR0,E50FP536,,,536,new relation
,,,5609,Z527ZBR0,E50GP527,,,527,new relation
,,,5610,Z537ZBR0,E50GP537,,,537,new relation
,,,5611,Z561ZBR0,E50GP561,,,561,new relation
,,,5612,Z571ZBR0,E50GP571,,,571,new relation
,,,5613,Z528ZBR0,E50HP528,,,528,new relation
,,,5614,Z538ZBR0,E50HP538,,,538,new relation
,,,5615,P621BP01,E62AP621,,,621,new relation
,,,5616,P661BP01,E62AP661,,,661,new relation
,,,5617,P223BP00,E62CP223,,,223,new relation
,,,5618,P263BP01,E62CP263,,,263,new relation
,,,5619,P623BP01,E62CP623,,,623,new relation
,,,5620,W423GA00,E62CP423,,,423,new relation
,,,5621,Z224ZBR0,E62DP224,,,224,new relation
,,,5622,P624BP01,E62DP624,,,624,new relation
,,,5623,W424GA00,E62DP424,,,424,new relation
,,,5624,Z225ZBR0,E62EP225,,,225,new relation
,,,5625,P625BP01,E62EP625,,,625,new relation
,,,5626,Z226ZBR0,E62FP226,,,226,new relation
,,,5627,P626BP01,E62FP626,,,626,new relation
,,,5628,W426GA00,E62FP426,,,426,new relation
,,,5629,Z227ZBR0,E62GP227,,,227,new relation
,,,5630,P627BP01,E62GP627,,,627,new relation
,,,5631,W427GA00,E62GP427,,,427,new relation
,,,5632,Z228ZBR0,E62HP228,,,228,new relation
,,,5633,P628BP01,E62HP628,,,628,new relation
,,,5634,W428GA00,E62HP428,,,428,new relation
,,,5635,P631BP01,E63AP631,,,631,new relation
,,,5636,P671BP01,E63AP671,,,671,new relation
,,,5637,P233BP00,E63CP233,,,233,new relation
,,,5638,P273BP01,E63CP273,,,273,new relation
,,,5639,P633BP01,E63CP633,,,633,new relation
,,,5640,W433GA00,E63CP433,,,433,new relation
,,,5641,Z234ZBR0,E63DP234,,,234,new relation
,,,5642,P634BP00,E63DP634,,,634,new relation
,,,5643,W434GA00,E63DP434,,,434,new relation
,,,5644,Z235ZBR0,E63EP235,,,235,new relation
,,,5645,P635BP01,E63EP635,,,635,new relation
,,,5646,Z236ZBR0,E63FP236,,,236,new relation
,,,5647,P636BP01,E63FP636,,,636,new relation
,,,5648,W436GA00,E63FP436,,,436,new relation
,,,5649,Z237ZBR0,E63GP237,,,237,new relation
,,,5650,P637BP01,E63GP637,,,637,new relation
,,,5651,W437GA00,E63GP437,,,437,new relation
,,,5652,Z238ZBR0,E63HP238,,,238,new relation
,,,5653,P638BP01,E63HP638,,,638,new relation
,,,5654,W438GA00,E63HP438,,,438,new relation
,,,5655,P801BP00,E80AP801,,,801,new relation
,,,5656,Z822ZBR0,E80AP822,,,822,new relation
,,,5657,Z832ZBR0,E80AP832,,,832,new relation
,,,5658,Z802ZBR0,E80AP802,,,802,new relation
,,,5659,Z823ZBR0,E80BP823,,,823,new relation
,,,5660,Z833ZBR0,E80BP833,,,833,new relation
,,,5661,P803BP00,E80BP803,,,803,new relation
,,,5662,Z824ZBR0,E80CP824,,,824,new relation
,,,5663,Z834ZBR0,E80CP834,,,834,new relation
,,,5664,Z825ZBR0,E80CP825,,,825,new relation
,,,5665,Z835ZBR0,E80CP835,,,835,new relation
,,,5666,P804BP00,E80CP804,,,804,new relation
,,,5667,Z826ZBR0,E80DP826,,,826,new relation
,,,5668,Z836ZBR0,E80DP836,,,836,new relation
,,,5669,Z805ZBR0,E80DP805,,,805,new relation
,,,5670,P811BP00,E80DP811,,,811,new relation
,,,5671,P812BP00,E80DP812,,,812,new relation
,,,5672,P8X1BP00,E80DP8X1,,,8X1,new relation
,,,5673,P921BP00,E90AP921,,,921,new relation
,,,5674,P931BP00,E90AP931,,,931,new relation
,,,5675,P922BP00,E90AP922,,,922,new relation
,,,5676,P932BP00,E90AP932,,,932,new relation
,,,5677,P923BP00,E90AP923,,,923,new relation
,,,5678,P933BP00,E90AP933,,,933,new relation
,,,5679,P904BP00,E90AP904,,,904,new relation
,,,5680,P905BP00,E90AP905,,,905,new relation
,,,5681,P981BP00,E90AP981,,,981,new relation
,,,5682,P991BP00,E90AP991,,,991,new relation
,,,5683,P906BP00,E90AP906,,,906,new relation
,,,5684,P9X1BP00,E90AP9X1,,,9X1,new relation
,,,5685,P941BP00,E91AP941,,,941,new relation
,,,5686,P951BP00,E91AP951,,,951,new relation
,,,5687,P942BP00,E91AP942,,,942,new relation
,,,5688,P952BP00,E91AP952,,,952,new relation
,,,5689,P913BP00,E91AP913,,,913,new relation
,,,5690,P914BP00,E91AP914,,,914,new relation
,,,5691,P910BP00,E91AP910,,,910,new relation
,,,5735,E10FP000,Z10FZPR0,,,10F,new relation
,,,5736,E11HP000,Z11HZPR0,,,11H,new relation
,,,5737,E12DP000,Z12DZPR0,,,12D,new relation
,,,5738,E12EP000,Z12EZPR0,,,12E,new relation
,,,5739,E13DP000,Z13DZPR0,,,13D,new relation
,,,5740,E13EP000,Z13EZPR0,,,13E,new relation
,,,5741,E20JP000,Z20JZPR0,,,20J,new relation
,,,5742,E20KP000,Z20KZPR0,,,20K,new relation
,,,5743,E20LP000,Z20LZPR0,,,20L,new relation
,,,5744,E20MP000,Z20MZPR0,,,20M,new relation
,,,5745,E20NP000,Z20NZPR0,,,20N,new relation
,,,5746,E22AP000,Z22AZPR0,,,22A,new relation
,,,5747,E22BP000,Z22BZPR0,,,22B,new relation
,,,5748,E23AP000,Z23AZPR0,,,23A,new relation
,,,5749,E23BP000,Z23BZPR0,,,23B,new relation
,,,5750,E50AP000,Z50AZPR0,,,50A,new relation
,,,5751,E50BP000,Z50BZPR0,,,50B,new relation
,,,5752,E50CP000,Z50CZPR0,,,50C,new relation
,,,5753,E50DP000,P50DPP00,,,50D,new relation
,,,5754,E50EP000,P50EPP00,,,50E,new relation
,,,5755,E50FP000,Z50FZPR0,,,50F,new relation
,,,5756,E50GP000,P50GPP00,,,50G,new relation
,,,5757,E50HP000,Z50HZPR0,,,50H,new relation
,,,5758,E62AP000,Z62AZPR0,,,62A,new relation
,,,5759,E62CP000,Z62CZPR0,,,62C,new relation
,,,5760,E62DP000,Z62DZPR0,,,62D,new relation
,,,5761,E62EP000,Z62EZPR0,,,62E,new relation
,,,5762,E62FP000,Z62FZPR0,,,62F,new relation
,,,5763,E62GP000,Z62GZPR0,,,62G,new relation
,,,5764,E62HP000,Z62HZPR0,,,62H,new relation
,,,5765,E63AP000,Z63AZPR0,,,63A,new relation
,,,5766,E63CP000,Z63CZPR0,,,63C,new relation
,,,5767,E63DP000,Z63DZPR0,,,63D,new relation
,,,5768,E63EP000,Z63EZPR0,,,63E,new relation
,,,5769,E63FP000,Z63FZPR0,,,63F,new relation
,,,5770,E63GP000,Z63GZPR0,,,63G,new relation
,,,5771,E63HP000,Z63HZPR0,,,63H,new relation
,,,5772,E80AP000,Z80AZPR0,,,80A,new relation
,,,5773,E80BP000,Z80BZPR0,,,80B,new relation
,,,5774,E80CP000,Z80CZPR0,,,80C,new relation
,,,5775,E80DP000,Z80DZPR0,,,80D,new relation
,,,5776,E90AP000,P90APP00,,,90A,new relation
,,,5777,E91AP000,P91APP00,,,91A,new relation
,,,5778,Z10FZPR0,E10FD10F,,,10F,new relation
,,,5779,Z11HZPR0,E11HD11H,,,11H,new relation
,,,5780,Z12DZPR0,E12DD12D,,,12D,new relation
,,,5781,Z12EZPR0,E12ED12E,,,12E,new relation
,,,5782,Z13DZPR0,E13DD13D,,,13D,new relation
,,,5783,Z13EZPR0,E13ED13E,,,13E,new relation
,,,5784,Z20JZPR0,E20JD20J,,,20J,new relation
,,,5785,Z20KZPR0,E20KD20K,,,20K,new relation
,,,5786,Z20LZPR0,E20LD20L,,,20L,new relation
,,,5787,Z20MZPR0,E20MD20M,,,20M,new relation
,,,5788,Z20NZPR0,E20ND20N,,,20N,new relation
,,,5789,Z22AZPR0,E22AD22A,,,22A,new relation
,,,5790,Z22BZPR0,E22BD22B,,,22B,new relation
,,,5791,Z23AZPR0,E23AD23A,,,23A,new relation
,,,5792,Z23BZPR0,E23BD23B,,,23B,new relation
,,,5793,Z50AZPR0,E50AD50A,,,50A,new relation
,,,5794,Z50BZPR0,E50BD50B,,,50B,new relation
,,,5795,Z50CZPR0,E50CD50C,,,50C,new relation
,,,5796,P50DPP00,E50DD50D,,,50D,new relation
,,,5797,P50EPP00,E50ED50E,,,50E,new relation
,,,5798,Z50FZPR0,E50FD50F,,,50F,new relation
,,,5799,P50GPP00,E50GD50G,,,50G,new relation
,,,5800,Z50HZPR0,E50HD50H,,,50H,new relation
,,,5801,Z62AZPR0,E62AD62A,,,62A,new relation
,,,5802,Z62CZPR0,E62CD62C,,,62C,new relation
,,,5803,Z62DZPR0,E62DD62D,,,62D,new relation
,,,5804,Z62EZPR0,E62ED62E,,,62E,new relation
,,,5805,Z62FZPR0,E62FD62F,,,62F,new relation
,,,5806,Z62GZPR0,E62GD62G,,,62G,new relation
,,,5807,Z62HZPR0,E62HD62H,,,62H,new relation
,,,5808,Z63AZPR0,E63AD63A,,,63A,new relation
,,,5809,Z63CZPR0,E63CD63C,,,63C,new relation
,,,5810,Z63DZPR0,E63DD63D,,,63D,new relation
,,,5811,Z63EZPR0,E63ED63E,,,63E,new relation
,,,5812,Z63FZPR0,E63FD63F,,,63F,new relation
,,,5813,Z63GZPR0,E63GD63G,,,63G,new relation
,,,5814,Z63HZPR0,E63HD63H,,,63H,new relation
,,,5815,Z80AZPR0,E80AD80A,,,80A,new relation
,,,5816,Z80BZPR0,E80BD80B,,,80B,new relation
,,,5817,Z80CZPR0,E80CD80C,,,80C,new relation
,,,5818,Z80DZPR0,E80DD80D,,,80D,new relation
,,,5819,P90APP00,E90AD90A,,,90A,new relation
,,,5820,P91APP00,E91AD91A,,,91A,new relation
,,,5864,Z101ZBR0,E10AP101,,,101,new relation
,,,5865,Z102ZBR0,E10AP102,,,102,new relation
,,,5866,Z110ZBR0,E10AP110,,,110,new relation
,,,5867,W122GL00,E10CP122,,,122,new relation
,,,5868,W132GL00,E10CP132,,,132,new relation
,,,5869,W142GL00,E10CP142,,,142,new relation
,,,5870,W152GL00,E10CP152,,,152,new relation
,,,5871,S121A000,E11BP121,,,121,new relation
,,,5872,S131A000,E11BP131,,,131,new relation
,,,5873,Z182ZBR0,E10HP182,,,182,new relation
,,,5874,Z183ZBR0,E10HP183,,,183,new relation
,,,5875,Z192ZBR0,E10HP192,,,192,new relation
,,,5876,Z193ZBR0,E10HP193,,,193,new relation
,,,5877,Z529ZBR0,E50JP529,,,529,new relation
,,,5878,Z539ZBR0,E50JP539,,,539,new relation
,,,5879,Z541ZBR0,E50KP541,,,541,new relation
,,,5880,Z551ZBR0,E50KP551,,,551,new relation
,,,5881,Z542ZBR0,E50LP542,,,542,new relation
,,,5882,Z552ZBR0,E50LP552,,,552,new relation
,,,5883,Z543ZBR0,E50MP543,,,543,new relation
,,,5884,Z553ZBR0,E50MP553,,,553,new relation
,,,5885,Z544ZBR0,E50NP544,,,544,new relation
,,,5886,Z554ZBR0,E50NP554,,,554,new relation
,,,5896,E10AP000,Z10AZPR0,,,10A,new relation
,,,5897,E10CP000,Z10CZPR0,,,10C,new relation
,,,5898,E11BP000,Z11BZBR0,,,11B,new relation
,,,5899,E10HP000,Z10HZPR0,,,10H,new relation
,,,5900,E50JP000,P50JPP00,,,50J,new relation
,,,5901,E50KP000,Z50KZPR0,,,50K,new relation
,,,5902,E50LP000,Z50LZPR0,,,50L,new relation
,,,5903,E50MP000,Z50MZPR0,,,50M,new relation
,,,5904,E50NP000,Z50NZPR0,,,50N,new relation
,,,5905,Z10AZPR0,E11AP10A,,,10A,new relation
,,,5906,Z10CZPR0,E11AP10C,,,10C,new relation
,,,5907,Z11BZBR0,E11AP11B,,,11B,new relation
,,,5908,Z10HZPR0,E11HP10H,,,10H,new relation
,,,5909,P50JPP00,E20JP50J,,,50J,new relation
,,,5910,Z50KZPR0,E20KP50K,,,50K,new relation
,,,5911,Z50LZPR0,E20LP50L,,,50L,new relation
,,,5912,Z50MZPR0,E20MP50M,,,50M,new relation
,,,5913,Z50NZPR0,E20NP50N,,,50N,new relation
,,,5921,E11AP000,Z11AZPR0,,,11A,new relation
,,,5922,E11HP000,Z11HZPR0,,,11H,new relation
,,,5923,E20JP000,Z20JZPR0,,,20J,new relation
,,,5924,E20KP000,Z20KZPR0,,,20K,new relation
,,,5925,E20LP000,Z20LZPR0,,,20L,new relation
,,,5926,E20MP000,Z20MZPR0,,,20M,new relation
,,,5927,E20NP000,Z20NZPR0,,,20N,new relation
,,,5928,Z11AZPR0,E11AD11A,,,11A,new relation
,,,5929,Z11HZPR0,E11HD11H,,,11H,new relation
,,,5930,Z20JZPR0,E20JD20J,,,20J,new relation
,,,5931,Z20KZPR0,E20KD20K,,,20K,new relation
,,,5932,Z20LZPR0,E20LD20L,,,20L,new relation
,,,5933,Z20MZPR0,E20MD20M,,,20M,new relation
,,,5934,Z20NZPR0,E20ND20N,,,20N,new relation
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
