COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,LAG,MH1,VOL1,VOL2,RELATIONTYPE,PREVSTAGECODE,PREVFLAGCODE,PREVPROCESSCODE,PREVPROCESSSERNO,RELATIONNO
D,2020-36-04,5466,C625CP00,625,B,J,C,C,P00,CTS,CPBK,2100,2019-10-21,2019-11-07,14,-1,11.2,0,0,SS,J,C,C,C00,1114171174
D,2020-36-04,5466,S133A000,133,B,B,S,A,000,OFD,SBBK,####,2019-10-14,2019-11-15,25,,1073.6,2381.3,0,,,,,,
D,2020-36-04,5466,W133GB00,133,B,B,W,G,B00,POS,WBER,3103,2019-11-19,2019-11-28,8,2,298.5,0,0,FS,B,S,A,000,1114172190
D,2020-36-04,5466,C571CP00,571,B,J,C,C,P00,CTS,CPBK,2100,2019-11-06,2019-12-02,19,-1,0,0,0,SS,J,C,C,C00,1114171164
D,2020-36-04,5466,W123GB00,123,B,B,W,G,B00,POS,WBER,3103,2019-11-15,2019-11-27,9,4,334.7,0,0,FS,B,S,A,000,1114172172
D,2020-36-04,5466,S544A000,544,B,B,S,A,000,PBS,SBBK,####,2019-11-26,2019-12-12,13,,425.2,2068.6,0,,,,,,
D,2020-36-04,5466,C227CC00,227,B,J,C,C,C00,CTS,CCBK,2100,2019-10-22,2019-11-18,20,-7,190.8,321.8,0,SS,B,S,A,000,1114171013
D,2020-36-04,5466,P123BC00,123,B,B,P,B,C00,NO1,PBBT,6200,2019-12-03,2019-12-03,1,1,140.4,2016.9,2896.3,FS,B,Z,Z,BI0,1114171678
D,2020-36-04,5466,W253GC00,253,B,C,W,G,C00,PBS,WBHD,2204,2019-12-11,2019-12-19,7,4,17.2,0,0,SS,B,S,A,000,1114172326
D,2020-36-04,5466,C253CC00,253,B,J,C,C,C00,CTS,CCBK,2100,2019-11-26,2019-12-13,14,-7,5.8,305.7,0,SS,B,S,A,000,1114171049
D,2020-36-04,5466,C951CC00,951,B,J,C,C,C00,SHD,CCBK,9999,2019-07-23,2019-08-26,14,-7,1.2,48.3,0,SS,B,S,A,000,1114171337
D,2020-36-04,5466,W193GC00,193,B,C,W,G,C00,SHM,WBER,3123,2019-10-17,2019-11-13,20,0,0,0,0,SS,B,S,A,000,1114172243
D,2020-36-04,5466,P101BP00,101,B,B,P,B,P00,NO1,PBPT,6200,2019-10-23,2019-11-01,8,1,226.9,3562.7,3779.8,FS,B,P,B,C00,1114171647
D,2020-36-04,5466,W522GC00,522,B,C,W,G,C00,PBS,WBHD,2204,2019-12-05,2019-12-11,5,4,6.8,0,0,SS,B,S,A,000,1114172385
D,2020-36-04,5466,W251GC00,251,B,C,W,G,C00,PBS,WBHD,2204,2019-12-09,2019-12-20,10,4,8.6,0,0,SS,B,S,A,000,1114172322
D,2020-36-04,5466,W651GC00,651,B,C,W,G,C00,PBS,WBHD,2204,2019-12-10,2019-12-16,5,4,13.6,0,0,SS,B,S,A,000,1114172497
D,2020-36-04,5466,P528BC00,528,B,B,P,B,C00,NO1,PBBT,6200,2020-01-15,2020-01-15,1,5,86.2,2390.3,2259.4,FS,B,Z,Z,BI0,1114171864
D,2020-36-04,5466,W528GA00,528,B,A,W,G,A00,BOS,WBHD,2204,2019-12-11,2019-12-31,14,-4,28.7,0,0,FS,B,S,A,000,1114172396
D,2020-36-04,5466,W528GC00,528,B,C,W,G,C00,PBS,WBHD,2204,2019-12-05,2019-12-11,5,4,43.1,0,0,SS,B,S,A,000,1114172397
D,2020-36-04,5466,C528CC00,528,B,J,C,C,C00,CTS,CCBK,2100,2019-11-20,2019-12-05,12,-7,137.3,272.4,0,SS,B,S,A,000,1114171123
D,2020-36-04,5466,S571A000,571,B,B,S,A,000,OFD,SBBK,####,2019-11-18,2019-12-13,20,,117.7,318.1,0,,,,,,
D,2020-36-04,5466,Z153ZBI0,153,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-12,2019-12-13,2,4,49.6,233.7,0,FS,B,W,G,B00,1114172675
D,2020-36-04,5466,S262A000,262,B,B,S,A,000,GBS,SBBK,####,2019-10-24,2019-11-15,17,,1343.7,3073,0,,,,,,
D,2020-36-04,5466,W254GC00,254,B,C,W,G,C00,PBS,WBHD,2204,2019-12-11,2019-12-19,7,4,17.2,0,0,SS,B,S,A,000,1114172328
D,2020-36-04,5466,Z532ZBI0,532,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-27,2019-12-27,1,5,8.5,42.5,0,FS,A,W,G,A00,1114172803
D,2020-36-04,5466,P205BP00,205,B,B,P,B,P00,NO2,PBPT,6200,2020-01-03,2020-01-10,6,1,171.2,8734.3,8845.7,FS,B,P,B,C00,1114171729
D,2020-36-04,5466,S624A000,624,B,B,S,A,000,PBS,SBBK,####,2019-10-25,2019-11-14,15,,497.5,2641,0,,,,,,
D,2020-36-04,5466,W532GC00,532,B,C,W,G,C00,PBS,WBHD,2204,2019-12-05,2019-12-11,5,4,6.8,0,0,SS,B,S,A,000,1114172403
D,2020-36-04,5466,C203CC00,203,B,J,C,C,C00,CTS,CCBK,2100,2019-11-08,2019-11-27,14,-7,102.8,368.3,0,SS,B,S,A,000,1114170983
D,2020-36-04,5466,C294CC00,294,B,J,C,C,C00,CTS,CCBK,2100,2019-11-13,2019-12-05,17,-7,45.9,201,0,SS,B,S,A,000,1114171071
D,2020-36-04,5466,C532CC00,532,B,J,C,C,C00,CTS,CCBK,2100,2019-11-20,2019-12-05,12,-7,5.1,236.9,0,SS,B,S,A,000,1114171129
D,2020-36-04,5466,Z293ZBI0,293,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-09,2020-01-09,1,2,36.6,153.2,0,FS,A,W,G,A00,1114172759
D,2020-36-04,5466,Z105ZBR0,105,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,1,4.8,57.5,0,FS,B,P,B,P00,1114172612
D,2020-36-04,5466,P642BP00,642,B,B,P,B,P00,NO1,PBPT,6200,2020-01-21,2020-02-03,7,1,1.3,5718.2,6218.7,FS,B,P,B,C00,1114171978
D,2020-36-04,5466,W284GC00,284,B,C,W,G,C00,OFD,WBHD,3103,2019-11-28,2019-12-11,10,4,17.9,0,0,SS,B,S,A,000,1114172344
D,2020-36-04,5466,P825BP00,825,B,B,P,B,P00,NO1,PBPT,6200,2020-01-31,2020-02-07,6,1,53.3,2065,2189.4,FS,B,P,B,C00,1114172033
D,2020-36-04,5466,C952CP00,952,B,J,C,C,P00,CTS,CPBK,2100,2019-07-25,2019-08-28,14,-1,0,0,0,SS,J,C,C,C00,1114171340
D,2020-36-04,5466,C133CP00,133,B,J,C,C,P00,CTS,CPBK,2100,2019-09-27,2019-11-04,26,-1,0,0,0,SS,J,C,C,C00,1114170950
D,2020-36-04,5466,S524A000,524,B,B,S,A,000,PBS,SBBK,####,2019-11-12,2019-11-28,13,,345.6,2101.5,0,,,,,,
D,2020-36-04,5466,W804GA00,804,B,A,W,G,A00,BOS,WBHD,2204,2020-01-10,2020-01-13,2,-1,0,0,0,FS,B,S,A,000,1114172551
D,2020-36-04,5466,W134GL00,134,B,L,W,G,L00,NO1,####,####,2019-12-19,2019-12-24,4,1,0,0,0,FS,B,Z,Z,BR0,1114172195
D,2020-36-04,5466,C544CP00,544,B,J,C,C,P00,CTS,CPBK,2100,2019-11-13,2019-11-29,13,-1,7.2,0,0,SS,J,C,C,C00,1114171152
D,2020-36-04,5466,C431CP00,431,B,J,C,C,P00,CTS,CPBK,2100,2019-10-25,2019-11-06,9,-1,0,0,0,SS,J,C,C,C00,1114171086
D,2020-36-04,5466,W727GA00,727,B,A,W,G,A00,BOS,WBHD,2204,2020-01-08,2020-01-20,9,-4,22,0,0,FS,B,S,A,000,1114172517
D,2020-36-04,5466,C108CP00,108,B,J,C,C,P00,CTS,CPBK,2100,2019-10-01,2019-10-28,19,-1,3.1,0,0,SS,J,C,C,C00,1114170926
D,2020-36-04,5466,P125BP00,125,B,B,P,B,P00,PSA,PBPT,9999,2019-12-13,2019-12-23,7,1,75.7,1089.2,2354.2,FS,B,P,B,C00,1114171683
D,2020-36-04,5466,S108A000,108,B,B,S,A,000,PSH,SBBK,####,2019-10-14,2019-11-08,20,,673.6,1459.4,0,,,,,,
D,2020-36-04,5466,Z132ZBI0,132,B,B,Z,Z,BI0,SSC,ESCF,9999,2019-10-17,2019-10-18,2,3,45.4,215.9,0,FS,B,W,G,B00,1114172653
D,2020-36-04,5466,W223GA00,223,B,A,W,G,A00,BOS,WBHD,2204,2019-11-12,2019-11-21,8,-4,42.9,0,0,FS,B,S,A,000,1114172273
D,2020-36-04,5466,Z225ZBI0,225,B,B,Z,Z,BI0,TEX,ESCF,2901,2019-11-26,2019-11-27,2,3,70.9,296.6,0,FS,A,W,G,A00,1114172705
D,2020-36-04,5466,C223CP00,223,B,J,C,C,P00,CTS,CPBK,2100,2019-10-17,2019-11-05,14,-1,4.4,0,0,SS,J,C,C,C00,1114171006
D,2020-36-04,5466,C551CP00,551,B,J,C,C,P00,CTS,CPBK,2100,2019-10-29,2019-11-13,12,-1,0,0,0,SS,J,C,C,C00,1114171154
D,2020-36-04,5466,P643BP01,643,B,B,P,B,P01,NO1,PBPT,6200,2020-02-06,2020-02-07,2,1,0,0,0,FS,B,Z,Z,BR0,1114171982
D,2020-36-04,5466,W131GS00,131,B,S,W,G,S00,3DS,WBER,3103,2019-08-12,2019-08-19,5,0,0,0,0,SS,B,S,A,000,1114172185
D,2020-36-04,5466,S135A000,135,B,B,S,A,000,PSA,SBBK,####,2019-10-23,2019-12-10,35,,436.9,863.6,0,,,,,,
D,2020-36-04,5466,C622CC00,622,B,J,C,C,C00,CTS,CCBK,2100,2019-11-04,2019-11-27,18,-7,109.7,195.6,0,SS,B,S,A,000,1114171167
D,2020-36-04,5466,C442CC00,442,B,J,C,C,C00,CTS,CCBK,2100,2019-12-24,2020-01-07,8,-7,37.6,72.7,0,SS,B,S,A,000,1114171099
D,2020-36-04,5466,C951CP00,951,B,J,C,C,P00,CTS,CPBK,2100,2019-07-22,2019-08-23,14,-1,0,0,0,SS,J,C,C,C00,1114171338
D,2020-36-04,5466,C651CP00,651,B,J,C,C,P00,CTS,CPBK,2100,2019-11-22,2019-12-09,12,-1,0,0,0,SS,J,C,C,C00,1114171210
D,2020-36-04,5466,W537GA00,537,B,A,W,G,A00,BOS,WBHD,2204,2019-12-19,2019-12-24,4,-1,11.9,0,0,FS,B,S,A,000,1114172412
D,2020-36-04,5466,C537CC00,537,B,J,C,C,C00,CTS,CCBK,2100,2019-11-21,2019-12-10,14,-7,5,239,0,SS,B,S,A,000,1114171139
D,2020-36-04,5466,C537CP00,537,B,J,C,C,P00,CTS,CPBK,2100,2019-11-20,2019-12-09,14,-1,0,0,0,SS,J,C,C,C00,1114171140
D,2020-36-04,5466,P636BP01,636,B,B,P,B,P01,NO1,PBPT,6200,2019-12-20,2019-12-24,3,1,0,0,0,FS,B,Z,Z,BR0,1114171957
D,2020-36-04,5466,W132GC00,132,B,C,W,G,C00,SSC,WBER,3123,2019-08-23,2019-09-24,21,0,0,0,0,SS,B,S,A,000,1114172187
D,2020-36-04,5466,P539BP00,539,B,B,P,B,P00,NTA,PBPT,6200,2020-01-07,2020-01-14,6,1,107.7,4299.5,4410.4,FS,B,P,B,C00,1114171885
D,2020-36-04,5466,W835GA00,835,B,A,W,G,A00,BOS,WBHD,2204,2020-01-16,2020-01-22,5,-1,23,0,0,FS,B,S,A,000,1114172578
D,2020-36-04,5466,S733A000,733,B,B,S,A,000,PBS,SBBK,####,2019-12-05,2019-12-26,15,,496,2325.2,0,,,,,,
D,2020-36-04,5466,W134GS00,134,B,S,W,G,S00,N+3,WBER,3103,2019-10-18,2019-10-24,5,0,0,0,0,SS,B,S,A,000,1114172196
D,2020-36-04,5466,Z237ZBI0,237,B,B,Z,Z,BI0,TEX,ESCF,2901,2019-12-05,2019-12-06,2,5,63.9,266.7,0,FS,A,W,G,A00,1114172725
D,2020-36-04,5466,W237GC00,237,B,C,W,G,C00,PBS,WBHD,2204,2019-11-06,2019-11-22,13,4,8.6,0,0,SS,B,S,A,000,1114172305
D,2020-36-04,5466,P654BP00,654,B,B,P,B,P00,NO1,PBPT,6200,2020-01-16,2020-01-29,7,1,136.2,7025,6765.9,FS,B,P,B,C00,1114171996
D,2020-36-04,5466,P431BC00,431,B,B,P,B,C00,NO1,PBBT,6200,2019-11-25,2019-11-25,1,2,7.5,175.8,161.9,FS,A,W,G,A00,1114171835
D,2020-36-04,5466,W261GA00,261,B,A,W,G,A00,GOS,WBHD,2204,2019-10-31,2019-11-14,11,-4,209.7,0,0,FS,B,S,A,000,1114172329
D,2020-36-04,5466,P262BC00,262,B,B,P,B,C00,NO1,PBBT,6200,2019-11-25,2019-11-25,1,1,116.1,3388.8,3158.8,FS,B,Z,Z,BI0,1114171806
D,2020-36-04,5466,S107A000,107,B,B,S,A,000,NPS,SBBK,####,2019-12-09,2019-12-20,10,,131.1,300.3,0,,,,,,
D,2020-36-04,5466,S533A000,533,B,B,S,A,000,PBS,SBBK,####,2019-11-04,2019-11-22,15,,533.6,2864.9,0,,,,,,
D,2020-36-04,5466,Z524ZBR0,524,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-07,2020-01-07,1,1,2.7,31.9,0,FS,B,P,B,P00,1114172790
D,2020-36-04,5466,C905CP00,905,B,J,C,C,P00,CTS,CPBK,2100,2019-08-16,2019-09-04,14,-1,4,0,0,SS,J,C,C,C00,1114171312
D,2020-36-04,5466,C272CC00,272,B,J,C,C,C00,CTS,CCBK,2100,2019-10-15,2019-11-05,16,-7,26.8,288.7,0,SS,B,S,A,000,1114171061
D,2020-36-04,5466,W152GB00,152,B,B,W,G,B00,POS,WBER,3103,2019-10-30,2019-11-07,7,10,108.3,0,0,FS,B,S,A,000,1114172215
