PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,DESCRIPTION,PLANDURATION,물량,단위, 작업장
5466,C108CP00,108,B,108 BLK J Stage 절단 전처리,19,0,TON,가공-상선-전처리
5466,P125BP00,125,B,125 BLK B Stage 선행 도장,7,1447.6,M²,사외-선행도장-(주)퍼쉬 (안정공장)
5466,S108A000,108,B,108 BLK B Stage 조립,20,1459.4,JL,사외-조립-주)퍼시
5466,Z132ZBI0,132,B,132 BLK B Stage 발판 설치,2,216.7,매,사외-발판-삼강에스앤씨
5466,W223GA00,223,B,223 BLK A Stage 대조 의장 ('A'),8,17.4,KG,조립의장-상선관철
5466,Z225ZBI0,225,B,225 BLK B Stage 발판 설치,2,297.7,매,발판지원-상선 일반발판
5466,C223CP00,223,B,223 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C551CP00,551,B,551 BLK J Stage 절단 전처리,12,0,TON,가공-상선-전처리
5466,P643BP01,643,B,643 BLK B Stage 선행 보수 도장,2,1,LOT,선행도장-상선-도장
5466,W131GS00,131,B,131 BLK S Stage 소조 의장 ('S'),5,1,LOT,선행의장-상선 기장(POS)
5466,S135A000,135,B,135 BLK B Stage 조립,35,863.6,JL,사외-조립-(주)퍼쉬 (안정공장)
5466,C622CC00,622,B,622 BLK J Stage 절단,18,182.6,TON,가공-상선-절단
5466,C442CC00,442,B,442 BLK J Stage 절단,8,67.8,TON,가공-상선-절단
5466,C951CP00,951,B,951 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C651CP00,651,B,651 BLK J Stage 절단 전처리,12,0,TON,가공-상선-전처리
5466,W537GA00,537,B,537 BLK A Stage 대조 의장 ('A'),4,288.1,KG,조립의장-상선관철
5466,C537CC00,537,B,537 BLK J Stage 절단,14,223,TON,가공-상선-절단
5466,C537CP00,537,B,537 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,P636BP01,636,B,636 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,W132GC00,132,B,132 BLK C Stage 중조 의장 ('C'),21,1,LOT,사외-선행의장 기장-삼강에스앤씨
5466,P539BP00,539,B,539 BLK B Stage 선행 도장,6,4296.5,M2,선행도장-상선-도장
5466,W835GA00,835,B,835 BLK A Stage 대조 의장 ('A'),5,216,KG,조립의장-상선관철
5466,S733A000,733,B,733 BLK B Stage 조립,15,2325.2,JL,조립1-PBS
5466,W134GS00,134,B,134 BLK S Stage 소조 의장 ('S'),5,1,LOT,선행의장-상선 기장(POS)
5466,Z237ZBI0,237,B,237 BLK B Stage 발판 설치,2,267.7,매,발판지원-상선 일반발판
5466,W237GC00,237,B,237 BLK C Stage 중조 의장 ('C'),13,782.4,KG,조립의장-상선관철
5466,P654BP00,654,B,654 BLK B Stage 선행 도장,7,7020.1,M2,선행도장-상선-도장
5466,P431BC00,431,B,431 BLK B Stage 선행 도장 전처리,1,259.04,M2,선행도장-상선-전처리
5466,W261GA00,261,B,261 BLK A Stage 대조 의장 ('A'),11,975.3,KG,조립의장-상선관철
5466,P262BC00,262,B,262 BLK B Stage 선행 도장 전처리,1,4994.34,M2,선행도장-상선-전처리
5466,S107A000,107,B,107 BLK B Stage 조립,10,300.3,JL,조립3-상선-NPS
5466,S533A000,533,B,533 BLK B Stage 조립,15,2864.9,JL,조립3-상선-NPS
5466,Z524ZBR0,524,B,524 BLK B Stage 발판 해체,1,32,매,발판지원-상선 일반발판
5466,C905CP00,905,B,905 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C272CC00,272,B,272 BLK J Stage 절단,16,269.6,TON,가공-상선-절단
5466,W152GB00,152,B,152 BLK B Stage 의장 ('B'),7,1946.954,KG,선행의장-상선 기장(POS)
5466,Z110ZBI0,110,B,110 BLK B Stage 발판 설치,1,11.3,매,발판지원-상선 일반발판
5466,S635A000,635,B,635 BLK B Stage 조립,15,3060.1,JL,조립1-PBS
5466,W205GA00,205,B,205 BLK A Stage 대조 의장 ('A'),9,703.4,KG,조립의장-상선관철
5466,P225BP00,225,B,225 BLK B Stage 선행 도장,7,8257.2,M2,선행도장-상선-도장
5466,S932A000,932,B,932 BLK B Stage 조립,15,0,0,사외-조립-신한기계-선실용
5466,S227A000,227,B,227 BLK B Stage 조립,21,3045.8,JL,조립1-PBS
5466,P227BP00,227,B,227 BLK B Stage 선행 도장,7,7629.4,M2,선행도장-상선-도장
5466,P541BC00,541,B,541 BLK B Stage 선행 도장 전처리,1,3704.52,M2,선행도장-상선-전처리
5466,U182GB00,182,B,182 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,P571BC00,571,B,571 BLK B Stage 선행 도장 전처리,1,376.85,M2,선행도장-상선-전처리
5466,W283GC00,283,B,283 BLK C Stage 중조 의장 ('C'),9,329,KG,조립의장-상선관철
5466,Z283ZBR0,283,B,283 BLK B Stage 발판 해체,1,153.7,매,발판지원-상선 일반발판
5466,S622A000,622,B,622 BLK B Stage 조립,19,2426.3,JL,조립4-조립-해양제작 3공장
5466,W544GA00,544,B,544 BLK A Stage 대조 의장 ('A'),4,626.5,KG,조립의장-상선관철
5466,W294GC00,294,B,294 BLK C Stage 중조 의장 ('C'),10,1375.6,KG,선행의장-상선 기장(POS)
5466,P643BC00,643,B,643 BLK B Stage 선행 도장 전처리,1,5134.12,M2,선행도장-상선-전처리
5466,Z643ZBR0,643,B,643 BLK B Stage 발판 해체,2,375.3,매,발판지원-상선 일반발판
5466,W643GC00,643,B,643 BLK C Stage 중조 의장 ('C'),9,1709.6,KG,조립의장-상선관철
5466,C643CP00,643,B,643 BLK J Stage 절단 전처리,16,0,TON,가공-상선-전처리
5466,S643A000,643,B,643 BLK B Stage 조립,17,3181.4,JL,조립5-조립 GBS
5466,C529CC00,529,B,529 BLK J Stage 절단,14,229.6,TON,가공-상선-절단
5466,C661CC00,661,B,661 BLK J Stage 절단,20,179.4,TON,가공-상선-절단
5466,W271GC00,271,B,271 BLK C Stage 중조 의장 ('C'),9,249.4,KG,조립의장-상선관철
5466,Z203ZDI0,203,E,203 BLK D Stage 탑재 발판 설치,1,85.3,매,발판지원-상선 일반발판
5466,Z10FZDI0,10F,E,10F BLK D Stage 탑재 발판 설치,1,286,매,발판지원-상선 일반발판
5466,E723DS00,723,E,723 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z12DZDI0,12D,E,12D BLK D Stage 탑재 발판 설치,1,266.2,매,발판지원-상선 일반발판
5466,Z80CZDI0,80C,E,80C BLK D Stage 탑재 발판 설치,1,31.3,매,발판지원-상선 일반발판
5466,E80CDG00,80C,E,80C BLK D Stage 탑재 취부/용접,11,361.9,JL,탑재1-탑재 취부/용접
5466,E80CDS00,80C,E,80C BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z80DZDI0,80D,E,80D BLK D Stage 탑재 발판 설치,1,204,매,발판지원-상선 일반발판
5466,E80DDG00,80D,E,80D BLK D Stage 탑재 취부/용접,11,440,JL,탑재1-탑재 취부/용접
5466,E80DDS00,80D,E,80D BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z80BZDI0,80B,E,80B BLK D Stage 탑재 발판 설치,1,32,매,발판지원-상선 일반발판
5466,E80BDG00,80B,E,80B BLK D Stage 탑재 취부/용접,11,333.1,JL,탑재1-탑재 취부/용접
5466,E80BDS00,80B,E,80B BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E204DG00,204,E,204 BLK D Stage 탑재 취부/용접,10,135.2,JL,탑재1-탑재 취부/용접
5466,E204DS00,204,E,204 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z204ZDI0,204,E,204 BLK D Stage 탑재 발판 설치,1,20.8,매,발판지원-상선 일반발판
5466,E724DG00,724,E,724 BLK D Stage 탑재 취부/용접,10,93.6,JL,탑재1-탑재 취부/용접
5466,E724DS00,724,E,724 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z20JZDI0,20J,E,20J BLK D Stage 탑재 발판 설치,1,699,매,발판지원-상선 일반발판
5466,E20JDS00,20J,E,20J BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E20JDG00,20J,E,20J BLK D Stage 탑재 취부/용접,11,771.5,JL,탑재1-탑재 취부/용접
5466,Z20KZDI0,20K,E,20K BLK D Stage 탑재 발판 설치,1,278,매,발판지원-상선 일반발판
5466,E20KDG00,20K,E,20K BLK D Stage 탑재 취부/용접,11,809.9,JL,탑재1-탑재 취부/용접
5466,Z20LZDI0,20L,E,20L BLK D Stage 탑재 발판 설치,1,1105.3,매,발판지원-상선 일반발판
5466,E20LDS00,20L,E,20L BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E20LDG00,20L,E,20L BLK D Stage 탑재 취부/용접,11,837.6,JL,탑재1-탑재 취부/용접
5466,Z726ZDI0,726,E,726 BLK D Stage 탑재 발판 설치,1,112.3,매,발판지원-상선 일반발판
5466,E736DG00,736,E,736 BLK D Stage 탑재 취부/용접,10,170.5,JL,탑재1-탑재 취부/용접
5466,E736DS00,736,E,736 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z736ZDI0,736,E,736 BLK D Stage 탑재 발판 설치,1,141.3,매,발판지원-상선 일반발판
5466,E62EDG00,62E,E,62E BLK D Stage 탑재 취부/용접,13,284.9,JL,탑재1-탑재 취부/용접
5466,E62EDS00,62E,E,62E BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z62EZDI0,62E,E,62E BLK D Stage 탑재 발판 설치,1,245.5,매,발판지원-상선 일반발판
5466,E63EDG00,63E,E,63E BLK D Stage 탑재 취부/용접,12,284.9,JL,탑재1-탑재 취부/용접
5466,E63EDS00,63E,E,63E BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z63EZDI0,63E,E,63E BLK D Stage 탑재 발판 설치,1,245.5,매,발판지원-상선 일반발판
5466,E62FDG00,62F,E,62F BLK D Stage 탑재 취부/용접,13,332.6,JL,탑재1-탑재 취부/용접
5466,E62FDS00,62F,E,62F BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z62FZDI0,62F,E,62F BLK D Stage 탑재 발판 설치,1,312.3,매,발판지원-상선 일반발판
5466,E63FDG00,63F,E,63F BLK D Stage 탑재 취부/용접,12,332.6,JL,탑재1-탑재 취부/용접
5466,E63FDS00,63F,E,63F BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z63FZDI0,63F,E,63F BLK D Stage 탑재 발판 설치,1,312.3,매,발판지원-상선 일반발판
5466,E20KDS00,20K,E,20K BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E50EDS00,50E,E,50E BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z50EZDI0,50E,E,50E BLK D Stage 탑재 발판 설치,1,280.7,매,발판지원-상선 일반발판
5466,E50EDG00,50E,E,50E BLK D Stage 탑재 취부/용접,13,339.7,JL,탑재1-탑재 취부/용접
5466,E50FDS00,50F,E,50F BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z50FZDI0,50F,E,50F BLK D Stage 탑재 발판 설치,1,433.8,매,발판지원-상선 일반발판
5466,E50FDG00,50F,E,50F BLK D Stage 탑재 취부/용접,13,475.7,JL,탑재1-탑재 취부/용접
5466,E50CDG00,50C,E,50C BLK D Stage 탑재 취부/용접,13,303.6,JL,탑재1-탑재 취부/용접
5466,E50CDS00,50C,E,50C BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E63ADG00,63A,E,63A BLK D Stage 탑재 취부/용접,12,225.9,JL,탑재1-탑재 취부/용접
5466,E63ADS00,63A,E,63A BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E63CDG00,63C,E,63C BLK D Stage 탑재 취부/용접,11,222.9,JL,탑재1-탑재 취부/용접
5466,E63CDS00,63C,E,63C BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z723ZDI0,723,E,723 BLK D Stage 탑재 발판 설치,1,103.3,매,발판지원-상선 일반발판
5466,E723DG00,723,E,723 BLK D Stage 탑재 취부/용접,11,132.5,JL,탑재1-탑재 취부/용접
5466,Z107ZDI0,107,E,107 BLK D Stage 탑재 발판 설치,1,68,매,발판지원-상선 일반발판
5466,Z632ZDI0,632,E,632 BLK D Stage 탑재 발판 설치,1,199.2,매,발판지원-상선 일반발판
5466,Z622ZDI0,622,E,622 BLK D Stage 탑재 발판 설치,1,199.2,매,발판지원-상선 일반발판
5466,Z50AZDI0,50A,E,50A BLK D Stage 탑재 발판 설치,1,304.7,매,발판지원-상선 일반발판
5466,Z63AZDI0,63A,E,63A BLK D Stage 탑재 발판 설치,1,302.2,매,발판지원-상선 일반발판
5466,E12EDS00,12E,E,12E BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E20NDG00,20N,E,20N BLK D Stage 탑재 취부/용접,11,759.2,JL,탑재1-탑재 취부/용접
5466,E20NDS00,20N,E,20N BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E107DS00,107,E,107 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E632DG00,632,E,632 BLK D Stage 탑재 취부/용접,11,155.6,JL,탑재1-탑재 취부/용접
5466,Z12EZDI0,12E,E,12E BLK D Stage 탑재 발판 설치,1,590,매,발판지원-상선 일반발판
5466,Z13DZDI0,13D,E,13D BLK D Stage 탑재 발판 설치,1,465.5,매,발판지원-상선 일반발판
5466,E12DDG00,12D,E,12D BLK D Stage 탑재 취부/용접,13,461.6,JL,탑재1-탑재 취부/용접
5466,Z20MZDI0,20M,E,20M BLK D Stage 탑재 발판 설치,1,739.3,매,발판지원-상선 일반발판
5466,E20MDS00,20M,E,20M BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E20MDG00,20M,E,20M BLK D Stage 탑재 취부/용접,11,815.8,JL,탑재1-탑재 취부/용접
5466,Z62GZDI0,62G,E,62G BLK D Stage 탑재 발판 설치,1,95.8,매,발판지원-상선 일반발판
5466,E62GDS00,62G,E,62G BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E62GDG00,62G,E,62G BLK D Stage 탑재 취부/용접,11,310.2,JL,탑재1-탑재 취부/용접
5466,Z62HZDI0,62H,E,62H BLK D Stage 탑재 발판 설치,1,431,매,발판지원-상선 일반발판
5466,E727DS00,727,E,727 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z727ZDI0,727,E,727 BLK D Stage 탑재 발판 설치,1,86.3,매,발판지원-상선 일반발판
5466,E737DG00,737,E,737 BLK D Stage 탑재 취부/용접,10,99.8,JL,탑재1-탑재 취부/용접
5466,E737DS00,737,E,737 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z737ZDI0,737,E,737 BLK D Stage 탑재 발판 설치,1,86.3,매,발판지원-상선 일반발판
5466,E12DDS00,12D,E,12D BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E13DDG00,13D,E,13D BLK D Stage 탑재 취부/용접,13,380,JL,탑재1-탑재 취부/용접
5466,E13DDS00,13D,E,13D BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E13EDG00,13E,E,13E BLK D Stage 탑재 취부/용접,13,442.8,JL,탑재1-탑재 취부/용접
5466,E10FDS00,10F,E,10F BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E107DG00,107,E,107 BLK D Stage 탑재 취부/용접,12,34.7,JL,탑재1-탑재 취부/용접
5466,E50DDS00,50D,E,50D BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z50DZDI0,50D,E,50D BLK D Stage 탑재 발판 설치,1,280.7,매,발판지원-상선 일반발판
5466,E11ADS00,11A,E,11A BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E11ADG00,11A,E,11A BLK D Stage 탑재 취부/용접,13,0,JL,탑재1-탑재 취부/용접
5466,Z11AZDI0,11A,E,11A BLK D Stage 탑재 발판 설치,1,413.3,매,발판지원-상선 일반발판
5466,P105BP00,105,B,105 BLK B Stage 선행 도장,6,617.6,M2,선행도장-상선-도장
5466,Z105ZBR0,105,B,105 BLK B Stage 발판 해체,1,57.7,매,발판지원-상선 일반발판
5466,W105MN08,105,O,B105 AUX MACH. INST,4,2,장비S,기계의장-후행의장-상선-보기
5466,E104DG00,104,E,104 BLK D Stage 탑재 취부/용접,12,139.6,JL,탑재1-탑재 취부/용접
5466,E104DS00,104,E,104 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E13EDS00,13E,E,13E BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E203DG00,203,E,203 BLK D Stage 탑재 취부/용접,10,135.2,JL,탑재1-탑재 취부/용접
5466,E22ADG00,22A,E,22A BLK D Stage 탑재 취부/용접,12,250,JL,탑재1-탑재 취부/용접
5466,E62HDS00,62H,E,62H BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E62HDG00,62H,E,62H BLK D Stage 탑재 취부/용접,11,311.3,JL,탑재1-탑재 취부/용접
5466,Z63GZDI0,63G,E,63G BLK D Stage 탑재 발판 설치,1,95.8,매,발판지원-상선 일반발판
5466,E63GDS00,63G,E,63G BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E63GDG00,63G,E,63G BLK D Stage 탑재 취부/용접,11,310.2,JL,탑재1-탑재 취부/용접
5466,Z63HZDI0,63H,E,63H BLK D Stage 탑재 발판 설치,1,431,매,발판지원-상선 일반발판
5466,E63HDS00,63H,E,63H BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E63HDG00,63H,E,63H BLK D Stage 탑재 취부/용접,11,311.3,JL,탑재1-탑재 취부/용접
5466,Z50GZDI0,50G,E,50G BLK D Stage 탑재 발판 설치,1,316.7,매,발판지원-상선 일반발판
5466,E50GDS00,50G,E,50G BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E50GDG00,50G,E,50G BLK D Stage 탑재 취부/용접,11,323.9,JL,탑재1-탑재 취부/용접
5466,Z50HZDI0,50H,E,50H BLK D Stage 탑재 발판 설치,1,321.7,매,발판지원-상선 일반발판
5466,E50HDS00,50H,E,50H BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z207ZDI0,207,E,207 BLK D Stage 탑재 발판 설치,1,6,매,발판지원-상선 일반발판
5466,E207DS00,207,E,207 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E207DG00,207,E,207 BLK D Stage 탑재 취부/용접,8,135.2,JL,탑재1-탑재 취부/용접
5466,Z208ZDI0,208,E,208 BLK D Stage 탑재 발판 설치,1,60.3,매,발판지원-상선 일반발판
5466,E208DS00,208,E,208 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E208DG00,208,E,208 BLK D Stage 탑재 취부/용접,10,123.2,JL,탑재1-탑재 취부/용접
5466,E727DG00,727,E,727 BLK D Stage 탑재 취부/용접,10,99.8,JL,탑재1-탑재 취부/용접
5466,E22ADS00,22A,E,22A BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E22BDG00,22B,E,22B BLK D Stage 탑재 취부/용접,12,249.3,JL,탑재1-탑재 취부/용접
5466,E22BDS00,22B,E,22B BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E23ADG00,23A,E,23A BLK D Stage 탑재 취부/용접,12,184.8,JL,탑재1-탑재 취부/용접
5466,E50HDG00,50H,E,50H BLK D Stage 탑재 취부/용접,11,598.2,JL,탑재1-탑재 취부/용접
5466,E23ADS00,23A,E,23A BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E23BDG00,23B,E,23B BLK D Stage 탑재 취부/용접,12,192.7,JL,탑재1-탑재 취부/용접
5466,E23BDS00,23B,E,23B BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z13EZDI0,13E,E,13E BLK D Stage 탑재 발판 설치,1,488.2,매,발판지원-상선 일반발판
5466,Z22AZDI0,22A,E,22A BLK D Stage 탑재 발판 설치,1,261.8,매,발판지원-상선 일반발판
5466,Z22BZDI0,22B,E,22B BLK D Stage 탑재 발판 설치,1,301.7,매,발판지원-상선 일반발판
5466,Z50CZDI0,50C,E,50C BLK D Stage 탑재 발판 설치,1,327.2,매,발판지원-상선 일반발판
5466,E622DG00,622,E,622 BLK D Stage 탑재 취부/용접,12,155.6,JL,탑재1-탑재 취부/용접
5466,Z80AZDI0,80A,E,80A BLK D Stage 탑재 발판 설치,1,12,매,발판지원-상선 일반발판
5466,Z90AZDI0,90A,E,90A BLK D Stage 탑재 발판 설치,1,321,매,발판지원-상선 일반발판
5466,Z91AZDI0,91A,E,91A BLK D Stage 탑재 발판 설치,1,278,매,발판지원-상선 일반발판
5466,Z50BZDI0,50B,E,50B BLK D Stage 탑재 발판 설치,1,272.7,매,발판지원-상선 일반발판
5466,Z104ZDI0,104,E,104 BLK D Stage 탑재 발판 설치,1,307.8,매,발판지원-상선 일반발판
5466,Z62CZDI0,62C,E,62C BLK D Stage 탑재 발판 설치,1,369.2,매,발판지원-상선 일반발판
5466,Z20NZDI0,20N,E,20N BLK D Stage 탑재 발판 설치,1,907,매,발판지원-상선 일반발판
5466,E62ADS00,62A,E,62A BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z62AZDI0,62A,E,62A BLK D Stage 탑재 발판 설치,1,302.2,매,발판지원-상선 일반발판
5466,E62CDG00,62C,E,62C BLK D Stage 탑재 취부/용접,11,222.9,JL,탑재1-탑재 취부/용접
5466,E62CDS00,62C,E,62C BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z733ZDI0,733,E,733 BLK D Stage 탑재 발판 설치,1,127.7,매,발판지원-상선 일반발판
5466,E728DG00,728,E,728 BLK D Stage 탑재 취부/용접,10,128,JL,탑재1-탑재 취부/용접
5466,E728DS00,728,E,728 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z728ZDI0,728,E,728 BLK D Stage 탑재 발판 설치,1,110.7,매,발판지원-상선 일반발판
5466,E738DG00,738,E,738 BLK D Stage 탑재 취부/용접,10,159.3,JL,탑재1-탑재 취부/용접
5466,E738DS00,738,E,738 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,Z738ZDI0,738,E,738 BLK D Stage 탑재 발판 설치,1,147.5,매,발판지원-상선 일반발판
5466,Z724ZDI0,724,E,724 BLK D Stage 탑재 발판 설치,1,86.7,매,발판지원-상선 일반발판
5466,E734DG00,734,E,734 BLK D Stage 탑재 취부/용접,10,93.6,JL,탑재1-탑재 취부/용접
5466,Z11HZDI0,11H,E,11H BLK D Stage 탑재 발판 설치,1,110.5,매,발판지원-상선 일반발판
5466,E11HDG00,11H,E,11H BLK D Stage 탑재 취부/용접,12,583.1,JL,탑재1-탑재 취부/용접
5466,E11HDS00,11H,E,11H BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
5466,E734DS00,734,E,734 BLK D Stage 탑재 심출,5,0,JL,탑재1-탑재 심출
